gpsfilename;frame;lat;lon;frame_del;min;max;thickness
_217_ 13.04.2016 3_49_14.gps;17085;52.57003167;106.8814967;17085;2.38;9.63;65
_217_ 13.04.2016 3_49_14.gps;17103;52.57009833;106.8813917;17103;2.19;9.19;63
_217_ 13.04.2016 3_49_14.gps;17121;52.57016833;106.8812883;17121;2.22;9.22;63
_217_ 13.04.2016 3_49_14.gps;17139;52.57023333;106.8811867;17139;2.3;9.38;63
_217_ 13.04.2016 3_49_14.gps;17177;52.57029833;106.88108;17177;2.33;9.11;61
_217_ 13.04.2016 3_49_14.gps;17195;52.57036333;106.8809717;17195;2.36;9.19;61
_217_ 13.04.2016 3_49_14.gps;17213;52.57042833;106.8808617;17213;2.36;9.36;63
_217_ 13.04.2016 3_49_14.gps;17231;52.57049167;106.8807533;17231;2.36;9.33;62
_217_ 13.04.2016 3_49_14.gps;17249;52.57055333;106.8806383;17249;2.25;9.13;61
_217_ 13.04.2016 3_49_14.gps;17287;52.57061333;106.8805283;17287;2.3;9.27;62
_217_ 13.04.2016 3_49_14.gps;17305;52.570675;106.880415;17305;2.3;9.08;61
_217_ 13.04.2016 3_49_14.gps;17323;52.57073333;106.8802983;17323;2.3;9.19;62
_217_ 13.04.2016 3_49_14.gps;17341;52.57079;106.8801817;17341;2.36;9.86;67
_217_ 13.04.2016 3_49_14.gps;17358;52.57084;106.880055;17358;2.33;9.75;66
_217_ 13.04.2016 3_49_14.gps;17397;52.57089667;106.8799317;17397;2.33;9.72;66
_217_ 13.04.2016 3_49_14.gps;17415;52.57094833;106.879805;17415;2.3;9.22;62
_217_ 13.04.2016 3_49_14.gps;17433;52.571;106.87968;17433;2.16;9.08;62
_217_ 13.04.2016 3_49_14.gps;17450;52.57105167;106.8795567;17450;2.16;9.61;67
_217_ 13.04.2016 3_49_14.gps;17468;52.5711;106.879435;17468;2.22;9.61;66
_217_ 13.04.2016 3_49_14.gps;17506;52.57115167;106.8793133;17506;2.16;9.16;63
_217_ 13.04.2016 3_49_14.gps;17524;52.5712;106.8791883;17524;2.38;9.38;63
_217_ 13.04.2016 3_49_14.gps;17542;52.57124667;106.87906;17542;2.38;9.44;63
_217_ 13.04.2016 3_49_14.gps;17561;52.57129167;106.8789283;17561;2.3;9.08;61
_217_ 13.04.2016 3_49_14.gps;17578;52.571335;106.8787933;17578;2.3;9.27;62
_217_ 13.04.2016 3_49_14.gps;17617;52.57137833;106.8786567;17617;2.38;9.22;61
_217_ 13.04.2016 3_49_14.gps;17634;52.57142;106.87852;17634;2.27;9.52;65
_217_ 13.04.2016 3_49_14.gps;17652;52.57146333;106.878385;17652;2.16;9.55;66
_217_ 13.04.2016 3_49_14.gps;17670;52.57150667;106.8782467;17670;2.16;9.16;63
_217_ 13.04.2016 3_49_14.gps;17688;52.57155;106.87811;17688;2.16;9.05;62
_217_ 13.04.2016 3_49_14.gps;17726;52.57159667;106.8779767;17726;2.27;9.3;63
_217_ 13.04.2016 3_49_14.gps;17744;52.571645;106.8778417;17744;2.38;9.86;67
_217_ 13.04.2016 3_49_14.gps;17762;52.57168833;106.8777;17762;2.16;9.25;63
_217_ 13.04.2016 3_49_14.gps;17780;52.57173333;106.8775583;17780;2.16;8.97;61
_217_ 13.04.2016 3_49_14.gps;17798;52.57177833;106.87742;17798;2.27;9.05;61
_217_ 13.04.2016 3_49_14.gps;17836;52.571825;106.8772817;17836;2.38;9.72;66
_217_ 13.04.2016 3_49_14.gps;17854;52.57187;106.877145;17854;3;9.77;60
_217_ 13.04.2016 3_49_14.gps;17872;52.57191333;106.8770067;17872;2.22;9.75;67
_217_ 13.04.2016 3_49_14.gps;17890;52.57195833;106.8768733;17890;2.19;9.25;63
_217_ 13.04.2016 3_49_14.gps;17908;52.57200333;106.8767417;17908;2.25;9.27;63
_217_ 13.04.2016 3_49_14.gps;17947;52.57205;106.87661;17947;2.3;9.3;63
_217_ 13.04.2016 3_49_14.gps;17965;52.57209667;106.8764817;17965;2.33;9.33;63
_217_ 13.04.2016 3_49_14.gps;17983;52.57214333;106.876355;17983;2.33;9.22;62
_217_ 13.04.2016 3_49_14.gps;18001;52.57219333;106.87623;18001;2.27;9.11;61
_217_ 13.04.2016 3_49_14.gps;18019;52.57224333;106.8761067;18019;2.3;9.33;63
_217_ 13.04.2016 3_49_14.gps;18057;52.572295;106.8759833;18057;2.3;9.27;62
_217_ 13.04.2016 3_49_14.gps;18075;52.572345;106.8758617;18075;2.16;9.55;66
_217_ 13.04.2016 3_49_14.gps;18093;52.572395;106.87574;18093;2.16;9.16;63
_217_ 13.04.2016 3_49_14.gps;18111;52.57244667;106.8756183;18111;2.36;9.69;65
_217_ 13.04.2016 3_49_14.gps;18129;52.5725;106.8755;18129;2.33;9.66;65
_217_ 13.04.2016 3_49_14.gps;18167;52.572555;106.8753817;18167;2.11;8.91;61
_217_ 13.04.2016 3_49_14.gps;18185;52.57261;106.875265;18185;2.11;9.16;63
_217_ 13.04.2016 3_49_14.gps;18202;52.57266333;106.8751517;18202;2.25;9.36;63
_217_ 13.04.2016 3_49_14.gps;18220;52.57271833;106.8750433;18220;2.16;9.08;62
_217_ 13.04.2016 3_49_14.gps;18237;52.57277333;106.8749317;18237;2.13;8.8;60
_217_ 13.04.2016 3_49_14.gps;18275;52.57282667;106.87482;18275;2.5;9.72;64
_217_ 13.04.2016 3_49_14.gps;18293;52.57287833;106.8747067;18293;2.33;9.25;62
_217_ 13.04.2016 3_49_14.gps;18311;52.57292833;106.8745933;18311;2.16;8.88;60
_217_ 13.04.2016 3_49_14.gps;18329;52.57297167;106.87448;18329;2.13;8.77;59
_217_ 13.04.2016 3_49_14.gps;18347;52.57301667;106.87437;18347;2.16;8.77;59
_217_ 13.04.2016 3_49_14.gps;18386;52.57305833;106.8742617;18386;2.33;9.16;61
_217_ 13.04.2016 3_49_14.gps;18404;52.5731;106.8741533;18404;2.38;9.25;61
_217_ 13.04.2016 3_49_14.gps;18422;52.57314;106.8740417;18422;2.33;9.25;62
_217_ 13.04.2016 3_49_14.gps;18439;52.57318167;106.8739283;18439;2.11;9.08;62
_217_ 13.04.2016 3_49_14.gps;18457;52.57322333;106.873815;18457;2.19;9.27;63
_217_ 13.04.2016 3_49_14.gps;18495;52.57326667;106.873705;18495;2.38;9.58;64
_217_ 13.04.2016 3_49_14.gps;18513;52.57331167;106.8735933;18513;2.27;9.38;63
_217_ 13.04.2016 3_49_14.gps;18531;52.57335667;106.87348;18531;2.3;10;69
_217_ 13.04.2016 3_49_14.gps;18548;52.57340167;106.873365;18548;2.13;9.08;62
_217_ 13.04.2016 3_49_14.gps;18566;52.57345;106.8732533;18566;2.13;9.05;62
_217_ 13.04.2016 3_49_14.gps;18604;52.57350167;106.87315;18604;2.25;9.05;61
_217_ 13.04.2016 3_49_14.gps;18621;52.57355;106.8730483;18621;2.27;9.02;60
_217_ 13.04.2016 3_49_14.gps;18639;52.5736;106.8729467;18639;2.3;9.13;61
_217_ 13.04.2016 3_49_14.gps;18657;52.57365;106.8728433;18657;2.3;9.25;62
_217_ 13.04.2016 3_49_14.gps;18675;52.573705;106.8727433;18675;2.13;9.25;64
_217_ 13.04.2016 3_49_14.gps;18713;52.57376;106.8726433;18713;2.13;8.88;60
_217_ 13.04.2016 3_49_14.gps;18731;52.57381333;106.8725483;18731;2.16;8.97;61
_217_ 13.04.2016 3_49_14.gps;18749;52.57386833;106.8724517;18749;2.3;9.41;63
_217_ 13.04.2016 3_49_14.gps;18767;52.57392833;106.872355;18767;2.3;9.55;65
_217_ 13.04.2016 3_49_14.gps;18785;52.57398833;106.872265;18785;2.33;9.27;62
_217_ 13.04.2016 3_49_14.gps;18823;52.57404833;106.872185;18823;2.27;9;60
_217_ 13.04.2016 3_49_14.gps;18840;52.574105;106.8721033;18840;2.3;9.61;65
_217_ 13.04.2016 3_49_14.gps;18858;52.57416167;106.8720233;18858;2.3;9.75;67
_217_ 13.04.2016 3_49_14.gps;18876;52.57422;106.8719433;18876;2.38;10.33;71
_217_ 13.04.2016 3_49_14.gps;18894;52.57427833;106.871865;18894;3.11;10.41;65
_217_ 13.04.2016 3_49_14.gps;18932;52.57433833;106.8717883;18932;2.16;8.94;61
_217_ 13.04.2016 3_49_14.gps;18950;52.57439833;106.8717167;18950;2.16;9.05;62
_217_ 13.04.2016 3_49_14.gps;18968;52.57446167;106.8716417;18968;2.13;9.19;63
_217_ 13.04.2016 3_49_14.gps;18986;52.57452333;106.8715667;18986;2.16;9.11;62
_217_ 13.04.2016 3_49_14.gps;19004;52.57459;106.8714967;19004;2.16;9.22;63
_217_ 13.04.2016 3_49_14.gps;19043;52.57466167;106.8714367;19043;2.27;9.41;64
_217_ 13.04.2016 3_49_14.gps;19061;52.57473167;106.8713783;19061;2.27;9.33;63
_217_ 13.04.2016 3_49_14.gps;19079;52.57479833;106.8713267;19079;2.19;9.11;62
_217_ 13.04.2016 3_49_14.gps;19097;52.57486667;106.87126;19097;2.16;9.08;62
_217_ 13.04.2016 3_49_14.gps;19115;52.57494667;106.8711967;19115;2.27;9.22;62
_217_ 13.04.2016 3_49_14.gps;19153;52.57502;106.871135;19153;2.25;8.97;60
_217_ 13.04.2016 3_49_14.gps;19171;52.5751;106.8710733;19171;2.36;9.02;59
_217_ 13.04.2016 3_49_14.gps;19189;52.57517333;106.871015;19189;2.33;9.11;61
_217_ 13.04.2016 3_49_14.gps;19207;52.57524833;106.8709633;19207;2.3;9.08;61
_217_ 13.04.2016 3_49_14.gps;19226;52.575325;106.8709083;19226;2.3;9.16;61
_217_ 13.04.2016 3_49_14.gps;19264;52.57540167;106.8708517;19264;2.27;9.27;63
_217_ 13.04.2016 3_49_14.gps;19282;52.57547833;106.8707983;19282;2.19;9.27;63
_217_ 13.04.2016 3_49_14.gps;19300;52.57555667;106.870745;19300;2.41;9.77;66
_217_ 13.04.2016 3_49_14.gps;19318;52.57563333;106.8706917;19318;2.36;9.33;62
_217_ 13.04.2016 3_49_14.gps;19336;52.57570833;106.8706333;19336;2.3;9.02;60
_217_ 13.04.2016 3_49_14.gps;19374;52.575785;106.87057;19374;2.3;9.41;63
_217_ 13.04.2016 3_49_14.gps;19392;52.57586167;106.8705083;19392;2.16;9.36;64
_217_ 13.04.2016 3_49_14.gps;19410;52.57593833;106.87045;19410;2.16;9.27;63
_217_ 13.04.2016 3_49_14.gps;19428;52.576015;106.8703867;19428;2.13;9.27;64
_217_ 13.04.2016 3_49_14.gps;19446;52.57609167;106.8703217;19446;2.38;9.5;64
_217_ 13.04.2016 3_49_14.gps;19484;52.57616667;106.8702517;19484;2.11;8.8;60
_217_ 13.04.2016 3_49_14.gps;19503;52.57624167;106.870185;19503;2.27;9.11;61
_217_ 13.04.2016 3_49_14.gps;19521;52.57631667;106.8701133;19521;2.3;9.08;61
_217_ 13.04.2016 3_49_14.gps;19539;52.57639;106.8700383;19539;2.3;9;60
_217_ 13.04.2016 3_49_14.gps;19557;52.576465;106.86996;19557;2.3;9.25;62
_217_ 13.04.2016 3_49_14.gps;19595;52.57654;106.8698783;19595;2.3;9.55;65
_217_ 13.04.2016 3_49_14.gps;19613;52.576615;106.8697933;19613;2.27;9.47;64
_217_ 13.04.2016 3_49_14.gps;19632;52.576685;106.8697067;19632;2.13;9.25;64
_217_ 13.04.2016 3_49_14.gps;19650;52.57675667;106.86962;19650;2.33;9.66;65
_217_ 13.04.2016 3_49_14.gps;19668;52.576825;106.8695317;19668;2.36;9.66;65
_217_ 13.04.2016 3_49_14.gps;19706;52.57689167;106.8694433;19706;2.27;9.38;63
_217_ 13.04.2016 3_49_14.gps;19724;52.57695833;106.8693533;19724;2.27;9.5;65
_217_ 13.04.2016 3_49_14.gps;19742;52.57702333;106.86926;19742;2.13;9.38;65
_217_ 13.04.2016 3_49_14.gps;19760;52.57708667;106.8691667;19760;2.25;9.33;63
_217_ 13.04.2016 3_49_14.gps;19778;52.57715;106.8690667;19778;2.27;9.22;62
_217_ 13.04.2016 3_49_14.gps;19815;52.577215;106.8689683;19815;2.27;9.47;64
_217_ 13.04.2016 3_49_14.gps;19833;52.57727833;106.868865;19833;2.22;8.97;60
_217_ 13.04.2016 3_49_14.gps;19851;52.57734;106.8687633;19851;2.16;9.05;62
_217_ 13.04.2016 3_49_14.gps;19869;52.577405;106.8686633;19869;2.25;9.16;62
_217_ 13.04.2016 3_49_14.gps;19887;52.57746667;106.86856;19887;2.27;9.19;62
_217_ 13.04.2016 3_49_14.gps;19925;52.57752833;106.8684533;19925;2.16;9.08;62
_217_ 13.04.2016 3_49_14.gps;19943;52.57759167;106.8683467;19943;2.27;9.05;61
_217_ 13.04.2016 3_49_14.gps;19962;52.57765167;106.86824;19962;2.3;9.41;63
_217_ 13.04.2016 3_49_14.gps;19979;52.577715;106.8681283;19979;2.3;9.27;62
_217_ 13.04.2016 3_49_14.gps;19999;52.57777833;106.86802;19999;2.33;9.27;62
_217_ 13.04.2016 3_49_14.gps;20036;52.57783833;106.8679083;20036;2.33;9.63;65
_217_ 13.04.2016 3_49_14.gps;20054;52.57789667;106.8677917;20054;2.33;9.69;66
_217_ 13.04.2016 3_49_14.gps;20072;52.57795667;106.8676717;20072;2.16;8.94;61
_217_ 13.04.2016 3_49_14.gps;20090;52.57801;106.8675633;20090;2.13;8.61;58
_217_ 13.04.2016 3_49_14.gps;20109;52.57806;106.86746;20109;2.16;8.63;58
_217_ 13.04.2016 3_49_14.gps;20147;52.57811333;106.8673583;20147;2.19;9.05;61
_217_ 13.04.2016 3_49_14.gps;20165;52.57816;106.86725;20165;2.27;9.08;61
_217_ 13.04.2016 3_49_14.gps;20183;52.57821167;106.8671417;20183;2.33;9.08;60
_217_ 13.04.2016 3_49_14.gps;20201;52.578265;106.8670383;20201;2.3;9;60
_217_ 13.04.2016 3_49_14.gps;20219;52.578315;106.8669317;20219;2.36;9.08;60
_217_ 13.04.2016 3_49_14.gps;20256;52.57836833;106.8668283;20256;2.25;9.77;67
_217_ 13.04.2016 3_49_14.gps;20274;52.57842;106.866725;20274;2.13;9.19;63
_217_ 13.04.2016 3_49_14.gps;20292;52.57846833;106.8666233;20292;2.33;9.77;66
_217_ 13.04.2016 3_49_14.gps;20309;52.57851833;106.8665267;20309;2.36;9.66;65
_217_ 13.04.2016 3_49_14.gps;20327;52.57857167;106.866425;20327;2.13;8.97;61
_217_ 13.04.2016 3_49_14.gps;20365;52.57862667;106.86632;20365;2.22;9.19;62
_217_ 13.04.2016 3_49_14.gps;20383;52.57868167;106.8662167;20383;2.22;8.75;58
_217_ 13.04.2016 3_49_14.gps;20401;52.57874;106.8661167;20401;2.25;8.41;55
_217_ 13.04.2016 3_49_14.gps;20419;52.5788;106.86602;20419;2.27;9.5;65
_217_ 13.04.2016 3_49_14.gps;20437;52.57886333;106.8659283;20437;2.38;9.94;68
_217_ 13.04.2016 3_49_14.gps;20475;52.578925;106.8658417;20475;2.38;9.27;62
_217_ 13.04.2016 3_49_14.gps;20493;52.57899167;106.8657617;20493;2.44;9.33;62
_217_ 13.04.2016 3_49_14.gps;20511;52.579055;106.8656817;20511;2.36;9.3;62
_217_ 13.04.2016 3_49_14.gps;20529;52.57912;106.865605;20529;2.22;8.97;60
_217_ 13.04.2016 3_49_14.gps;20548;52.57918667;106.8655333;20548;2.27;9;60
_217_ 13.04.2016 3_49_14.gps;20586;52.57925167;106.86546;20586;2.3;9.02;60
_217_ 13.04.2016 3_49_14.gps;20604;52.57932167;106.86539;20604;2.25;9.08;61
_217_ 13.04.2016 3_49_14.gps;20622;52.57939167;106.86532;20622;2.22;9.08;61
_217_ 13.04.2016 3_49_14.gps;20640;52.57946333;106.86525;20640;2.33;9.44;63
_217_ 13.04.2016 3_49_14.gps;20658;52.57953333;106.86518;20658;2.36;9.25;62
_217_ 13.04.2016 3_49_14.gps;20695;52.579605;106.8651117;20695;2.63;9.52;62
_217_ 13.04.2016 3_49_14.gps;20714;52.57967167;106.8650383;20714;2.88;9.69;61
_217_ 13.04.2016 3_49_14.gps;20731;52.57974;106.8649617;20731;2.33;9.19;61
_217_ 13.04.2016 3_49_14.gps;20749;52.579805;106.864885;20749;2.94;9.3;57
_217_ 13.04.2016 3_49_14.gps;20768;52.57987333;106.86481;20768;2.36;9.05;60
_217_ 13.04.2016 3_49_14.gps;20806;52.57994;106.8647333;20806;2.3;9.05;60
_217_ 13.04.2016 3_49_14.gps;20824;52.58000667;106.86465;20824;2.38;9.05;60
_217_ 13.04.2016 3_49_14.gps;20841;52.580075;106.864565;20841;2.38;9.16;61
_217_ 13.04.2016 3_49_14.gps;20859;52.58014333;106.8644817;20859;2.38;9.22;61
_217_ 13.04.2016 3_49_14.gps;20876;52.58021;106.8644017;20876;2.38;9.25;61
_217_ 13.04.2016 3_49_14.gps;20914;52.58027333;106.86432;20914;2.3;9.05;60
_217_ 13.04.2016 3_49_14.gps;20932;52.580335;106.86424;20932;2.3;9;60
_217_ 13.04.2016 3_49_14.gps;20950;52.5804;106.8641583;20950;2.33;9;60
_217_ 13.04.2016 3_49_14.gps;20967;52.58046333;106.8640767;20967;2.3;9;60
_217_ 13.04.2016 3_49_14.gps;20985;52.58052833;106.863995;20985;2.3;9;60
_217_ 13.04.2016 3_49_14.gps;21023;52.58059333;106.8639067;21023;2.3;8.94;59
_217_ 13.04.2016 3_49_14.gps;21040;52.58065833;106.8638217;21040;2.36;8.8;57
_217_ 13.04.2016 3_49_14.gps;21058;52.580725;106.8637383;21058;2.38;9;59
_217_ 13.04.2016 3_49_14.gps;21076;52.58079167;106.8636583;21076;2.38;9.08;60
_217_ 13.04.2016 3_49_14.gps;21095;52.58086167;106.8635767;21095;2.44;9.13;60
_217_ 13.04.2016 3_49_14.gps;21132;52.58093167;106.8634967;21132;2.33;9.11;61
_217_ 13.04.2016 3_49_14.gps;21150;52.581;106.8634183;21150;2.38;9.11;60
_217_ 13.04.2016 3_49_14.gps;21168;52.58106833;106.863335;21168;2.38;9.05;60
_217_ 13.04.2016 3_49_14.gps;21185;52.58114;106.8632533;21185;2.38;9.05;60
_217_ 13.04.2016 3_49_14.gps;21207;52.58121333;106.8631733;21207;2.25;8.72;58
_217_ 13.04.2016 3_49_14.gps;21245;52.58127833;106.863095;21245;2.33;9.16;61
_217_ 13.04.2016 3_49_14.gps;21263;52.58134667;106.863015;21263;2.3;9.41;63
_217_ 13.04.2016 3_49_14.gps;21281;52.58141333;106.86293;21281;2.3;9.3;63
_217_ 13.04.2016 3_49_14.gps;21299;52.58148167;106.86285;21299;2.33;9.27;62
_217_ 13.04.2016 3_49_14.gps;21316;52.58154667;106.862765;21316;2.33;9.19;61
_217_ 13.04.2016 3_49_14.gps;21353;52.58161333;106.8626783;21353;2.36;9.44;63
_217_ 13.04.2016 3_49_14.gps;21370;52.58168;106.8625917;21370;2.41;9.36;62
_217_ 13.04.2016 3_49_14.gps;21388;52.58174167;106.8624983;21388;2.38;9.22;61
_217_ 13.04.2016 3_49_14.gps;21406;52.58180167;106.8624;21406;2.36;9.41;63
_217_ 13.04.2016 3_49_14.gps;21423;52.58186;106.862305;21423;2.36;9.69;65
_217_ 13.04.2016 3_49_14.gps;21460;52.58191833;106.862205;21460;2.88;9.66;61
_217_ 13.04.2016 3_49_14.gps;21476;52.58197333;106.8621017;21476;2.75;9.16;57
_217_ 13.04.2016 3_49_14.gps;21494;52.58202667;106.861995;21494;2.3;9.11;61
_217_ 13.04.2016 3_49_14.gps;21512;52.58207667;106.86188;21512;2.52;9.11;59
_217_ 13.04.2016 3_49_14.gps;21529;52.58212833;106.86177;21529;3;9.3;56
_217_ 13.04.2016 3_49_14.gps;21564;52.58217833;106.8616533;21564;2.97;9.36;57
_217_ 13.04.2016 3_49_14.gps;21582;52.58222667;106.8615333;21582;2.33;9.16;61
_217_ 13.04.2016 3_49_14.gps;21598;52.582275;106.8614117;21598;2.38;9.16;61
_217_ 13.04.2016 3_49_14.gps;21616;52.58232167;106.8612883;21616;2.61;9.27;59
_217_ 13.04.2016 3_49_14.gps;21635;52.58236833;106.8611617;21635;2.88;9.52;59
_217_ 13.04.2016 3_49_14.gps;21672;52.582415;106.8610367;21672;3.02;9.38;57
_217_ 13.04.2016 3_49_14.gps;21690;52.58246333;106.8609083;21690;3.05;9.5;58
_217_ 13.04.2016 3_49_14.gps;21708;52.58251333;106.86078;21708;3.02;9.41;57
_217_ 13.04.2016 3_49_14.gps;21725;52.58256;106.8606483;21725;2.55;9.52;62
_217_ 13.04.2016 3_49_14.gps;21745;52.58260667;106.860515;21745;2.5;9.41;62
_217_ 13.04.2016 3_49_14.gps;21783;52.58265333;106.8603817;21783;2.61;9.33;60
_217_ 13.04.2016 3_49_14.gps;21800;52.58269833;106.8602433;21800;2.61;9.3;60
_217_ 13.04.2016 3_49_14.gps;21817;52.58274833;106.8601033;21817;2.75;9.22;58
_217_ 13.04.2016 3_49_14.gps;21835;52.58279833;106.8599617;21835;2.55;9.19;59
_217_ 13.04.2016 3_49_14.gps;21853;52.58284667;106.8598183;21853;2.55;9.16;59
_217_ 13.04.2016 3_49_14.gps;21890;52.58289667;106.859675;21890;2.61;9.36;60
_217_ 13.04.2016 3_49_14.gps;21907;52.58294833;106.8595317;21907;3;9.63;59
_217_ 13.04.2016 3_49_14.gps;21925;52.58300167;106.8593883;21925;2.38;8.97;59
_217_ 13.04.2016 3_49_14.gps;21943;52.58305667;106.8592417;21943;2.38;9;59
_217_ 13.04.2016 3_49_14.gps;21962;52.58311167;106.8590983;21962;2.36;9.27;62
_217_ 13.04.2016 3_49_14.gps;22000;52.58316833;106.8589583;22000;2.58;9.33;60
_217_ 13.04.2016 3_49_14.gps;22017;52.58322833;106.8588183;22017;2.38;9.58;64
_217_ 13.04.2016 3_49_14.gps;22035;52.58331333;106.8587;22035;2.77;10;65
_217_ 13.04.2016 3_49_14.gps;22052;52.58337833;106.858565;22052;3;9.58;59
_217_ 13.04.2016 3_49_14.gps;22070;52.58343667;106.8584283;22070;2.36;9.08;60
_217_ 13.04.2016 3_49_14.gps;22107;52.5835;106.8582967;22107;2.27;8.97;60
_217_ 13.04.2016 3_49_14.gps;22124;52.583565;106.8581683;22124;2.3;9.25;62
_217_ 13.04.2016 3_49_14.gps;22142;52.58362833;106.8580383;22142;2.27;8.94;60
_217_ 13.04.2016 3_49_14.gps;22160;52.58369333;106.8579117;22160;2.38;8.97;59
_217_ 13.04.2016 3_49_14.gps;22178;52.58376167;106.8577833;22178;2.97;9.61;59
_217_ 13.04.2016 3_49_14.gps;22214;52.58383;106.857655;22214;2.75;9.58;61
_217_ 13.04.2016 3_49_14.gps;22231;52.58389833;106.8575283;22231;2.55;9.16;59
_217_ 13.04.2016 3_49_14.gps;22249;52.58396667;106.8574;22249;2.77;9.16;57
_217_ 13.04.2016 3_49_14.gps;22267;52.58403667;106.85727;22267;2.83;9.61;61
_217_ 13.04.2016 3_49_14.gps;22289;52.58410667;106.8571383;22289;2.55;9.66;63
_217_ 13.04.2016 3_49_14.gps;22326;52.58417833;106.8570017;22326;2.55;9.52;62
_217_ 13.04.2016 3_49_14.gps;22343;52.58425;106.856865;22343;2.38;9.5;64
_217_ 13.04.2016 3_49_14.gps;22361;52.58432;106.8567283;22361;2.55;9.66;63
_217_ 13.04.2016 3_49_14.gps;22379;52.58438667;106.8565833;22379;2.44;9.25;61
_217_ 13.04.2016 3_49_14.gps;22397;52.58445667;106.8564367;22397;2.63;9.33;60
_217_ 13.04.2016 3_49_14.gps;22434;52.58453333;106.8562967;22434;2.44;9.69;65
_217_ 13.04.2016 3_49_14.gps;22452;52.58461;106.8561567;22452;2.38;9.47;63
_217_ 13.04.2016 3_49_14.gps;22470;52.584685;106.8560117;22470;2.61;9.61;63
_217_ 13.04.2016 3_49_14.gps;22488;52.58476;106.8558633;22488;2.5;9.91;66
_217_ 13.04.2016 3_49_14.gps;22508;52.58483833;106.85572;22508;2.41;9.97;68
_217_ 13.04.2016 3_49_14.gps;22545;52.58491667;106.8555767;22545;2.61;9.72;63
_217_ 13.04.2016 3_49_14.gps;22563;52.584995;106.855435;22563;2.5;9.69;64
_217_ 13.04.2016 3_49_14.gps;22581;52.58507333;106.85529;22581;2.38;9.33;62
_217_ 13.04.2016 3_49_14.gps;22599;52.58515;106.8551483;22599;2.38;9.5;64
_217_ 13.04.2016 3_49_14.gps;22617;52.58522833;106.8550033;22617;2.8;9.66;61
_217_ 13.04.2016 3_49_14.gps;22655;52.585305;106.8548583;22655;2.3;9.02;60
_217_ 13.04.2016 3_49_14.gps;22673;52.58538;106.8547133;22673;2.3;9.19;62
_217_ 13.04.2016 3_49_14.gps;22690;52.58545667;106.8545733;22690;2.3;9.47;64
_217_ 13.04.2016 3_49_14.gps;22708;52.58553333;106.8544317;22708;2.55;9.72;64
_217_ 13.04.2016 3_49_14.gps;22727;52.58560667;106.8542883;22727;2.36;9.72;66
_217_ 13.04.2016 3_49_14.gps;22764;52.58568167;106.854145;22764;2.25;9.27;63
_217_ 13.04.2016 3_49_14.gps;22782;52.585755;106.8539983;22782;2.27;9.25;62
_217_ 13.04.2016 3_49_14.gps;22799;52.58582833;106.8538567;22799;2.38;9.05;60
_217_ 13.04.2016 3_49_14.gps;22817;52.5859;106.8537117;22817;2.33;9.11;61
_217_ 13.04.2016 3_49_14.gps;22835;52.58597167;106.8535683;22835;2.33;9.47;64
_217_ 13.04.2016 3_49_14.gps;22872;52.58604333;106.853425;22872;2.33;9.66;65
_217_ 13.04.2016 3_49_14.gps;22890;52.58612;106.8532833;22890;2.55;9.75;64
_217_ 13.04.2016 3_49_14.gps;22908;52.58619833;106.85314;22908;2.55;9.91;66
_217_ 13.04.2016 3_49_14.gps;22926;52.58627833;106.853;22926;2.36;9.8;66
_217_ 13.04.2016 3_49_14.gps;22946;52.58636167;106.85286;22946;2.33;9.33;63
_217_ 13.04.2016 3_49_14.gps;22984;52.58644;106.8527183;22984;2.3;9.52;64
_217_ 13.04.2016 3_49_14.gps;23002;52.58652;106.8525783;23002;2.3;9.3;63
_217_ 13.04.2016 3_49_14.gps;23019;52.58660167;106.8524383;23019;2.36;9.36;63
_217_ 13.04.2016 3_49_14.gps;23034;52.58668333;106.8523;23034;2.41;9.61;64
_217_ 13.04.2016 3_49_14.gps;23051;52.58676833;106.8521667;23051;2.38;9.36;62
_217_ 13.04.2016 3_49_14.gps;23095;52.586855;106.852035;23095;2.3;9.44;64
_217_ 13.04.2016 3_49_14.gps;23112;52.586945;106.851905;23112;2.36;9.61;65
_217_ 13.04.2016 3_49_14.gps;23129;52.587035;106.8517717;23129;2.36;9.91;67
_217_ 13.04.2016 3_49_14.gps;23146;52.587125;106.851645;23146;2.38;10.13;69
_217_ 13.04.2016 3_49_14.gps;23163;52.58721667;106.85152;23163;2.58;10.3;69
_217_ 13.04.2016 3_49_14.gps;23201;52.58730667;106.851395;23201;2.33;9.66;65
_217_ 13.04.2016 3_49_14.gps;23219;52.58739667;106.8512767;23219;2.27;9.44;64
_217_ 13.04.2016 3_49_14.gps;23237;52.58748333;106.8511567;23237;2.27;9.75;67
_217_ 13.04.2016 3_49_14.gps;23255;52.58757;106.8510333;23255;2.36;9.86;67
_217_ 13.04.2016 3_49_14.gps;23273;52.58765167;106.85091;23273;2.38;9.91;67
_217_ 13.04.2016 3_49_14.gps;23311;52.587735;106.8507883;23311;2.3;9.25;62
_217_ 13.04.2016 3_49_14.gps;23329;52.58781167;106.8506667;23329;2.3;9.66;66
_217_ 13.04.2016 3_49_14.gps;23347;52.58788833;106.850545;23347;2.3;9.63;65
_217_ 13.04.2016 3_49_14.gps;23364;52.58796333;106.8504217;23364;2.36;9.66;65
_217_ 13.04.2016 3_49_14.gps;23385;52.58803833;106.8502983;23385;2.3;9.75;67
